"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL4456821";"";"None";"606.58";"2";"6.49";"10";"CCOc1ccc(-c2ccc(NCc3nn(-c4ccc(C(F)(F)F)cc4)c(=O)n3-c3ccccc3F)cc2)cc1CC(=O)O";"IC50";"'='";"23120.0";"nM";"4.64";"";"";"UO_0000065";"7.64";"0.14";"-1.85";"4.71";"0";"CHEMBL4332153";"Antagonist activity at recombinant human PPARalpha assessed as inhibition of GW7647-induced receptor activation after overnight incubation by cell-based luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4330102";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4566043";"";"None";"620.60";"2";"6.16";"9";"CCOc1ccc(-c2ccc(CNCc3nn(-c4ccc(C(F)(F)F)cc4)c(=O)n3-c3ccccc3F)cc2)cc1CC(=O)O";"IC50";"'='";"424.0";"nM";"6.37";"";"";"UO_0000065";"10.27";"0.19";"0.21";"6.48";"0";"CHEMBL4332153";"Antagonist activity at recombinant human PPARalpha assessed as inhibition of GW7647-induced receptor activation after overnight incubation by cell-based luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4330102";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4592038";"";"None";"602.61";"2";"6.31";"37";"CCOc1ccc(-c2ccc(CCCc3nn(-c4ccc(C(F)(F)F)cc4)c(=O)n3-c3ccccn3)cc2)cc1CC(=O)O";"IC50";"'='";"569.0";"nM";"6.25";"";"";"UO_0000065";"10.36";"0.19";"-0.07";"6.29";"0";"CHEMBL4332153";"Antagonist activity at recombinant human PPARalpha assessed as inhibition of GW7647-induced receptor activation after overnight incubation by cell-based luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4330102";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4471562";"";"None";"602.61";"2";"6.31";"39";"CCOc1ccc(-c2ccc(CCCc3nn(-c4ccc(C(F)(F)F)cc4)c(=O)n3-c3ccncc3)cc2)cc1CC(=O)O";"IC50";"'='";"122.0";"nM";"6.91";"";"";"UO_0000065";"11.47";"0.21";"0.60";"6.97";"0";"CHEMBL4332153";"Antagonist activity at recombinant human PPARalpha assessed as inhibition of GW7647-induced receptor activation after overnight incubation by cell-based luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4330102";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL2031856";"";"None";"378.51";"1";"6.51";"APH 2";"COc1ccc(/C=C/c2cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c2)cc1";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"14.80";"0.27";"-0.91";"11.27";"0";"CHEMBL2033823";"Binding affinity to GST-tagged human PPARalpha by TR-FRET analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029250";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";""
"CHEMBL2031957";"";"None";"354.51";"1";"6.56";"APH 12";"CC(C)=CCC/C(C)=C/Cc1c(O)cc(/C=C/c2ccsc2)cc1O";"IC50";"'='";"5410.0";"nM";"5.27";"";"";"UO_0000065";"14.86";"0.29";"-1.29";"13.02";"0";"CHEMBL2033823";"Binding affinity to GST-tagged human PPARalpha by TR-FRET analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029250";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";""
"CHEMBL3398438";"";"None";"526.59";"2";"5.65";"3d";"Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)c1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"12.64";"0.23";"1.01";"6.52";"0";"CHEMBL3399109";"Binding affinity to PPARalpha (unknown origin) using fluorescein-tagged dual PPARalpha/gamma activator by homogeneous fluorescence polarization binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3396995";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
"CHEMBL1089176";"";"None";"535.00";"2";"6.32";"9";"Cc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccc(Cl)cc4)oc3C)cc2)cc1";"IC50";"'='";"941.8";"nM";"6.03";"";"";"UO_0000065";"11.26";"0.22";"-0.29";"5.90";"0";"CHEMBL1110806";"Binding affinity to human His-tagged PPARalpha LBD (E196-Y468) expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156340";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";""
"CHEMBL362759";"";"None";"589.73";"2";"8.70";"10";"Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(CC(C)(Oc2ccc(C(C)(C)C)cc2)C(=O)O)cc1";"IC50";"'='";"196.0";"nM";"6.71";"";"";"UO_0000065";"11.37";"0.21";"-1.99";"8.20";"0";"CHEMBL829956";"In vitro inhibition of human Peroxisome proliferator activated receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138731";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL408";"TROGLITAZONE";"4.0";"441.55";"0";"4.37";"troglitazone";"Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2";"IC50";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL824655";"Binding affinity towards human peroxidase proliferator activated receptor alpha (hPPARalpha); No binding";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134506";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";""
"CHEMBL1946567";"";"None";"553.32";"2";"5.72";"29";"C[C@@H](Oc1cc(Cn2c(=O)n(C(=O)c3ccc(Cl)cc3)c3ccc(C(F)(F)F)cc32)ccc1Cl)C(=O)O";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1947823";"Binding affinity to human PPARalpha expressed in COS-1 by scintillation proximity assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944523";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL1946570";"";"None";"566.32";"2";"6.16";"32";"C[C@@H](Oc1cc(Cn2c(=O)n(-c3noc4cc(Cl)ccc34)c3ccc(C(F)(F)F)cc32)ccc1Cl)C(=O)O";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1947823";"Binding affinity to human PPARalpha expressed in COS-1 by scintillation proximity assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944523";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL1946757";"";"None";"561.90";"2";"5.51";"39";"COc1ccc2c(-n3c(=O)n(Cc4ccc(Cl)c(O[C@H](C)C(=O)O)c4)c4ccc(C(F)(F)F)cc43)noc2c1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1947823";"Binding affinity to human PPARalpha expressed in COS-1 by scintillation proximity assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944523";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL3398464";"";"None";"492.57";"0";"4.99";"6c";"CCOC(=O)N1C[C@@H](Cc2cccc(OCCc3nc(-c4ccccc4)oc3C)c2)[C@@H](CC(=O)O)C1";"IC50";"'='";"5550.0";"nM";"5.26";"";"";"UO_0000065";"10.67";"0.20";"0.27";"5.15";"0";"CHEMBL3399109";"Binding affinity to PPARalpha (unknown origin) using fluorescein-tagged dual PPARalpha/gamma activator by homogeneous fluorescence polarization binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3396995";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
"CHEMBL1946754";"";"None";"566.32";"2";"6.16";"36";"C[C@@H](Oc1cc(Cn2c(=O)n(-c3noc4ccc(Cl)cc34)c3ccc(C(F)(F)F)cc32)ccc1Cl)C(=O)O";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1947823";"Binding affinity to human PPARalpha expressed in COS-1 by scintillation proximity assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944523";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL66206";"";"None";"381.43";"0";"4.51";"117";"Cc1oc(-c2ccccc2)nc1CCOc1ccc(OC(C)(C)C(=O)O)cc1";"IC50";"'='";"1736.0";"nM";"5.76";"";"";"UO_0000065";"15.10";"0.28";"1.25";"7.04";"0";"CHEMBL881516";"Binding affinity towards peroxisome proliferator activated receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140446";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL364274";"";"None";"465.59";"1";"6.24";"50";"CCCc1cc2c(oc(=O)n2CC2CC2)c(CCC)c1O[C@H](C(=O)O)c1ccc(C(C)C)cc1";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"14.79";"0.28";"0.65";"8.43";"0";"CHEMBL830983";"In vitro binding affinity for human PPAR alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140307";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL2037006";"";"None";"443.50";"1";"5.35";"36";"Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Oc2ccccc2)C(=O)O)cc1";"IC50";"'='";"1106.0";"nM";"5.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2038446";"Agonist activity at PPARalpha";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";""
"CHEMBL81592";"";"None";"457.53";"1";"5.74";"38";"Cc1oc(-c2ccccc2)nc1CCOc1ccc(OC(C)(Cc2ccccc2)C(=O)O)cc1";"IC50";"'='";"680.77";"nM";"6.17";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2038446";"Agonist activity at PPARalpha";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";""
"CHEMBL425766";"";"None";"489.54";"1";"5.90";"71";"CCCc1cc(C(=O)c2ccc(F)cc2)ccc1OCCCOc1ccc2c(ccn2CC(=O)O)c1";"IC50";"'='";"469.89";"nM";"6.33";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2038446";"Agonist activity at PPARalpha";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";""
"CHEMBL377660";"";"None";"448.56";"1";"6.60";"14";"CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(Oc2ccccc2)c1";"IC50";"'='";"3758.0";"nM";"5.42";"";"";"UO_0000065";"12.09";"0.22";"-1.17";"8.35";"0";"CHEMBL911536";"Displacement of [3H]2-(4-{2-[3-(2,4-difluoro-phenyl)-1-heptyl-ureido]-ethyl}-phenoxy)-2-methyl-butyric acid from human PPARalpha by SPA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149342";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL490029";"MK-0533";"2.0";"527.50";"2";"6.32";"6, MK-0533";"CC[C@@H](Oc1cccc(-n2c(C)c(C(=O)c3ccc(OC)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL940692";"Displacement of [3H2]nTZD3 from human recombinant GST-fused PPARalpha expressed in Escherichia coli by scintillation proximity assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137013";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL418874";"";"None";"502.59";"2";"6.32";"7";"CCCc1cc(-c2noc3ccccc23)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1";"IC50";"'='";"37.0";"nM";"7.43";"";"";"UO_0000065";"14.79";"0.28";"1.11";"8.20";"0";"CHEMBL765405";"In vitro binding affinity was tested towards human Peroxisome proliferator activated receptor alpha";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136294";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL519032";"";"None";"437.52";"1";"5.13";"rac-2Aa";"COC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O";"IC50";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"17.26";"0.33";"2.42";"9.23";"0";"CHEMBL983194";"Displacement of radio labeled 2(S)-(2-benzoyl-phenylamino)-3-{4-[1,1-ditritio-2-(5-methyl-2-phenyl-oxazol-4-yl)-ethoxy]-phenyl}-propionic acid from GST-fused human PPARalpha expressed in Escherichia coli BL21 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138459";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL519802";"";"None";"467.54";"1";"5.14";"rac-2Ag";"COc1ccccc1-c1nc(CCOc2ccc(CC(OC)C(=O)O)c3sccc23)c(C)o1";"IC50";"'='";"294.0";"nM";"6.53";"";"";"UO_0000065";"13.97";"0.27";"1.39";"7.18";"0";"CHEMBL983194";"Displacement of radio labeled 2(S)-(2-benzoyl-phenylamino)-3-{4-[1,1-ditritio-2-(5-methyl-2-phenyl-oxazol-4-yl)-ethoxy]-phenyl}-propionic acid from GST-fused human PPARalpha expressed in Escherichia coli BL21 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138459";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL484409";"";"None";"479.60";"1";"6.25";"(S)-2Ad";"CO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(C)C)cc3)oc2C)c2ccsc12)C(=O)O";"IC50";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"15.32";"0.30";"1.10";"8.98";"0";"CHEMBL983194";"Displacement of radio labeled 2(S)-(2-benzoyl-phenylamino)-3-{4-[1,1-ditritio-2-(5-methyl-2-phenyl-oxazol-4-yl)-ethoxy]-phenyl}-propionic acid from GST-fused human PPARalpha expressed in Escherichia coli BL21 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138459";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL484962";"";"None";"451.54";"1";"5.52";"(S)-2Ba";"CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O";"IC50";"'='";"53.0";"nM";"7.28";"";"";"UO_0000065";"16.11";"0.31";"1.76";"8.90";"0";"CHEMBL983194";"Displacement of radio labeled 2(S)-(2-benzoyl-phenylamino)-3-{4-[1,1-ditritio-2-(5-methyl-2-phenyl-oxazol-4-yl)-ethoxy]-phenyl}-propionic acid from GST-fused human PPARalpha expressed in Escherichia coli BL21 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138459";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL15594";"ARACHIDONIC ACID";"-1.0";"304.47";"1";"6.22";"15";"CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"19.45";"0.37";"-0.30";"15.87";"1";"CHEMBL3069175";"Displacement of [3H]GW2331 from Homo sapiens (human) PPARalpha receptor by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046720";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";""
"CHEMBL465183";"DIHOMO-GAMMA-LINOLENIC ACID";"2.0";"306.49";"1";"6.44";"14";"CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O";"IC50";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"19.10";"0.36";"-0.59";"15.69";"1";"CHEMBL3069175";"Displacement of [3H]GW2331 from Homo sapiens (human) PPARalpha receptor by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046720";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";""
"CHEMBL107498";"DECANOIC ACID";"None";"172.27";"0";"3.21";"1";"CCCCCCCCCC(=O)O";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"26.25";"0.51";"1.31";"12.13";"0";"CHEMBL3069175";"Displacement of [3H]GW2331 from Homo sapiens (human) PPARalpha receptor by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046720";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";""
"CHEMBL561371";"CXA-10";"2.0";"327.47";"1";"5.71";"2, E-10-NO2-18:1";"CCCCCCCC/C(=C\CCCCCCCC(=O)O)[N+](=O)[O-]";"IC50";"'>'";"15000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1062957";"Displacement of [3H2]nTZD3 from GST-tagged human recombinant PPARalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151944";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL337202";"";"None";"434.96";"1";"5.53";"27";"COc1c(C=O)c(C)c(Cl)c(O)c1C/C=C(\C)CC/C=C(\C)[C@@H]1CC(=O)C(C)(C)O1";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL765407";"Minimum effective concentration required to inhibit Peroxisome proliferator activated receptor alpha (PPAR alpha); Not detected";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145088";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";""
"CHEMBL4635054";"";"None";"403.48";"1";"5.37";"4a";"CC(C)(Oc1ccc(CCOc2ccc(/N=N/c3ccccc3)cc2)cc1)C(N)=O";"IC50";"'='";"2980.0";"nM";"5.53";"";"";"UO_0000065";"13.70";"0.25";"0.16";"6.41";"0";"CHEMBL4615494";"Antagonist activity at GAL4-tagged human PPARalpha LBD expressed in human HepG2 cells assessed as inhibition of Wy14,643-induced receptor transactivation incubated for 20 to 22 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4613275";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"CHEMBL3307718";"";"";""
"CHEMBL4643748";"";"None";"459.59";"1";"6.80";"4b";"CCCCNC(=O)C(C)(C)Oc1ccc(CCOc2ccc(/N=N/c3ccccc3)cc2)cc1";"IC50";"'='";"2670.0";"nM";"5.57";"";"";"UO_0000065";"12.13";"0.22";"-1.23";"7.71";"0";"CHEMBL4615494";"Antagonist activity at GAL4-tagged human PPARalpha LBD expressed in human HepG2 cells assessed as inhibition of Wy14,643-induced receptor transactivation incubated for 20 to 22 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4613275";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"CHEMBL3307718";"";"";""
"CHEMBL205803";"";"None";"474.90";"1";"6.17";"28";"CC[C@@](C)(Cc1ccc(OCCCOc2ccc(OCC(F)(F)F)cc2Cl)cc1)C(=O)O";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"16.85";"0.34";"1.83";"12.31";"0";"CHEMBL867227";"Binding affinity to human PPAR alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139027";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL382178";"";"None";"460.88";"1";"6.13";"27";"CC[C@@](C)(Cc1ccc(OCCCOc2ccc(OC(F)(F)F)cc2Cl)cc1)C(=O)O";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"18.49";"0.38";"2.39";"13.11";"0";"CHEMBL867227";"Binding affinity to human PPAR alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139027";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL203338";"";"None";"500.99";"2";"7.55";"22";"CCC(CC)(Cc1ccc(OCCCOc2ccc(Oc3ccc(F)cc3)cc2Cl)cc1)C(=O)O";"IC50";"'='";"22.0";"nM";"7.66";"";"";"UO_0000065";"15.28";"0.30";"0.11";"11.78";"0";"CHEMBL867227";"Binding affinity to human PPAR alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139027";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
